id,SalePrice
1461,119958.03568085983
1462,151482.56732178395
1463,180200.85364774
1464,197515.6191932898
1465,202434.15749064818
1466,170553.8002041172
1467,179791.3814493701
1468,159786.24839760805
1469,196124.18290531286
1470,118848.50907472268
1471,188060.28287047576
1472,98874.4926744929
1473,95139.60535946723
1474,143650.45340084162
1475,107788.44006396359
1476,353637.7429500651
1477,246593.88849179435
1478,299793.5405770783
1479,300047.4223672613
1480,468168.65255184023
1481,321388.27559221024
1482,213626.66131492527
1483,181178.24498756157
1484,160707.47963791044
1485,197392.59475472567
1486,194937.39517316592
1487,335953.368101574
1488,238785.18885069215
1489,189499.4235518225
1490,239798.1410849979
1491,196908.57696842757
1492,92669.4452314524
1493,190785.53370780428
1494,295743.9681727021
1495,288783.3667803152
1496,234247.2788022054
1497,179731.18985015634
1498,171647.37301015304
1499,165691.10372280012
1500,158408.2164527094
1501,172992.95396477036
1502,145806.45401246054
1503,285953.0864767639
1504,241975.47239173716
1505,225726.2368613103
1506,187589.04381076852
1507,244001.423986491
1508,201683.97047180764
1509,161700.73678232913
1510,142587.4120516969
1511,150707.59090101442
1512,177473.8613694218
1513,153712.54334818697
1514,154169.29629532777
1515,192753.11906772043
1516,155724.71188229826
1517,171602.61980410645
1518,131335.31357240264
1519,209173.90226492178
1520,125480.13938326962
1521,128980.66205255096
1522,179320.27222170847
1523,110060.7866483354
1524,126801.31939841117
1525,117884.95844067333
1526,110336.4166118697
1527,109264.97026908294
1528,140138.65888856424
1529,149754.5069053963
1530,187505.41211882123
1531,107038.98144264394
1532,98599.66704899039
1533,145727.85694998267
1534,127754.78547481123
1535,146880.3064607262
1536,107061.76117813018
1537,61370.93196410716
1538,147900.7357481607
1539,194952.3155358647
1540,98419.39663434488
1541,137951.3332385277
1542,140328.13596767635
1543,178438.8873053459
1544,88908.45240637557
1545,118530.53448154806
1546,138920.08751502234
1547,128140.35533722906
1548,142759.83454615765
1549,123916.79784501856
1550,133387.52200822986
1551,106600.95955781819
1552,133270.6314764586
1553,145111.62266952827
1554,116065.46661050574
1555,158658.53647127352
1556,86637.56393409453
1557,105269.77594404801
1558,102073.88963032656
1559,63815.165261676266
1560,134646.87018439127
1561,125800.45662833384
1562,131032.22187926756
1563,117679.93915014046
1564,154206.30751749736
1565,150891.97122510397
1566,239163.52606742695
1567,77679.36499761212
1568,232878.76661160795
1569,124226.7284871757
1570,141737.62209480934
1571,123612.29380225853
1572,140148.85973573834
1573,228540.67790020164
1574,119906.9369728426
1575,229505.79100887483
1576,250118.09643145878
1577,178040.2760597957
1578,150476.41371499858
1579,143380.78514874287
1580,197272.39716811565
1581,156303.77477599445
1582,124485.80428106776
1583,282176.7467947107
1584,216047.37914194187
1585,133838.84086351667
1586,64043.70917234084
1587,107182.11774385955
1588,151703.05292493067
1589,96467.44096752588
1590,133280.25736111912
1591,89610.44809989548
1592,115191.24218792836
1593,126192.82947907338
1594,122740.38034701673
1595,106236.89541185288
1596,214983.6255337938
1597,196103.51870949927
1598,233248.81723808934
1599,166963.7544154351
1600,158619.88866749275
1601,66603.07764393248
1602,118611.56018638247
1603,70791.92304066045
1604,256728.39971786342
1605,241396.1461002653
1606,168356.82895691134
1607,177798.74421209842
1608,216348.25663605187
1609,180674.09855562236
1610,151484.6534222791
1611,137758.68052711932
1612,173327.9655335531
1613,165117.0806683792
1614,129953.92038077768
1615,96441.40108149807
1616,79755.20945406835
1617,95856.17488520309
1618,125122.37079737514
1619,138672.0834848866
1620,146919.25214627365
1621,138712.8492664765
1622,143657.8976437751
1623,258021.0692153352
1624,209067.1356980792
1625,117888.51813464331
1626,173142.2966125131
1627,192792.4357545711
1628,282314.5886269756
1629,184140.16903740997
1630,342627.9565783826
1631,232772.86070339597
1632,247010.49548399678
1633,178442.31576780565
1634,184625.3029635877
1635,174270.41065693405
1636,152515.07144664507
1637,200570.86911005215
1638,177519.02272995416
1639,192763.38974521085
1640,249924.715794737
1641,184303.78297500312
1642,244898.65800727843
1643,210499.83008102383
1644,235868.7860262266
1645,196656.5926997517
1646,158881.8169986218
1647,161133.3589739654
1648,128651.05666166112
1649,141179.42065664282
1650,112770.87124864034
1651,120842.12313922982
1652,98518.05383176461
1653,101156.25584353843
1654,142618.8110217038
1655,131559.18727358856
1656,138708.64300461978
1657,145418.34172256678
1658,143297.3770595178
1659,114911.58772959934
1660,156593.4089500037
1661,411594.5356623794
1662,396436.81978452316
1663,372080.0702238208
1664,477000.4288039101
1665,309112.9193794319
1666,338364.0675257182
1667,383941.97714223305
1668,354253.6648939167
1669,318962.8616643031
1670,351881.4998033925
1671,262548.4574212341
1672,412244.3856952869
1673,286222.7602161425
1674,239286.03869554243
1675,197846.28775133446
1676,196586.2355528035
1677,218944.92922337836
1678,435300.0988715448
1679,387734.0646661014
1680,325083.704742097
1681,250725.93913835962
1682,322499.17361404415
1683,184508.18202246734
1684,176722.01180962287
1685,176342.25120408798
1686,167148.1498762206
1687,177534.70946000252
1688,189331.4635771293
1689,195776.32649186303
1690,199186.85229765187
1691,190066.18119269414
1692,267657.4168352821
1693,173170.7053682512
1694,183850.77391012828
1695,169601.1228396637
1696,260472.32554643496
1697,174897.43585750854
1698,341961.02360510716
1699,310271.0408594195
1700,257384.91276202575
1701,275279.7543190975
1702,235749.3483894043
1703,235931.97362859335
1704,272412.6682755176
1705,242727.8227117375
1706,333216.35419527575
1707,211222.19592885306
1708,201183.189084422
1709,261542.94280835014
1710,218132.33010798346
1711,278757.4977924064
1712,247685.60094034264
1713,278225.60442240024
1714,222475.21998544125
1715,210088.60193071072
1716,183432.26002967427
1717,178442.6501056559
1718,137169.76635909217
1719,211223.19421120966
1720,242491.23392590834
1721,163640.8038571175
1722,125799.22150079327
1723,155925.354848459
1724,202071.74870277618
1725,236975.1580962892
1726,187160.5287303335
1727,151057.2447314662
1728,175723.07711110494
1729,169677.61998432752
1730,158886.29006041103
1731,119941.43480708174
1732,123944.2044232206
1733,112869.4605962052
1734,121780.31958861469
1735,124863.22721170349
1736,105853.70270088413
1737,294174.4846181155
1738,259085.47383440312
1739,233920.87713696453
1740,202685.61646361763
1741,184283.19487257226
1742,171521.9818776785
1743,180414.9732815302
1744,315769.83989227866
1745,220247.31854334773
1746,187975.28500102749
1747,215377.0614964221
1748,214548.06010207537
1749,142439.479171714
1750,124111.79891127629
1751,255247.57118185202
1752,114595.93810378698
1753,151036.66208848977
1754,192807.76195587564
1755,163938.5606601335
1756,123998.35066662653
1757,120885.26003487105
1758,147264.65777194232
1759,162284.85982714422
1760,166091.28886412355
1761,147822.9752269634
1762,178133.48859069785
1763,190187.63852585867
1764,112424.51055138311
1765,167734.09587987766
1766,192414.4915434626
1767,222415.4627435823
1768,139811.3719652569
1769,173762.4002100385
1770,155787.5147465723
1771,124543.03201189528
1772,130034.56205923014
1773,124423.1348746143
1774,140757.27576746375
1775,141821.4158278589
1776,132206.4082563292
1777,107170.71990479343
1778,139280.06063021367
1779,118014.4894346213
1780,180126.43499704797
1781,126759.99164722687
1782,84747.80445011528
1783,142396.1223395681
1784,107858.51067522937
1785,127041.35355881463
1786,137639.39134679455
1787,167931.99198360936
1788,60908.189888692206
1789,100280.35904869824
1790,77136.26299448528
1791,180702.14788117202
1792,161057.19929501333
1793,127848.41506464525
1794,157116.62825159388
1795,133214.33636475584
1796,135533.33047910596
1797,116850.46183450887
1798,119842.40911914464
1799,109549.2759118906
1800,134887.8913301825
1801,126672.69205711936
1802,146427.8237648843
1803,148752.5998623302
1804,134445.38966280443
1805,136003.25166601376
1806,127142.61787452549
1807,139965.72071410212
1808,128012.37867153621
1809,126176.173934724
1810,135714.6245434823
1811,96411.2472283973
1812,99734.25634544021
1813,123491.88047545805
1814,94762.44105393082
1815,53776.7388684232
1816,101234.31779925124
1817,104994.04719557472
1818,142762.63478959876
1819,125165.8058935249
1820,52100.580404017346
1821,121096.26070789066
1822,151535.44295513243
1823,45337.17824608895
1824,129937.57084346461
1825,140887.39450841153
1826,104869.76875100739
1827,100523.49188499246
1828,137062.35481047147
1829,130909.63406518866
1830,137988.22694816507
1831,142710.40287841996
1832,73297.85117796567
1833,142287.39114211846
1834,115321.01261909625
1835,114357.70071217933
1836,123530.33005912413
1837,86460.21060189817
1838,123743.70284499646
1839,101168.56243540348
1840,139678.52608912368
1841,134465.24870736283
1842,92921.92106742655
1843,127110.24965171907
1844,147940.41915183567
1845,144406.35495586568
1846,157692.26709733697
1847,171451.31649504876
1848,51950.04445426338
1849,112403.68629621348
1850,115192.21219125525
1851,149212.68525633082
1852,124433.72346713251
1853,118767.41393647718
1854,161399.46730252722
1855,152809.28390852126
1856,224007.75919901277
1857,128838.66768191953
1858,134307.98973663177
1859,119002.43243875973
1860,146222.62104621544
1861,118252.55893611572
1862,319835.16792342183
1863,295905.90718128876
1864,296004.7347036771
1865,343169.76574883587
1866,329859.0548811942
1867,225163.77224213735
1868,283002.9158068413
1869,203801.85119527724
1870,225251.86584661846
1871,259429.32757199937
1872,176523.55233732052
1873,232777.61649176996
1874,156945.27676320693
1875,197861.90760001453
1876,201378.01493570663
1877,210695.4089297744
1878,207259.5060468311
1879,127640.97623106441
1880,131047.31035755944
1881,245220.63199291826
1882,239622.18084685333
1883,186134.00207986575
1884,203980.27225482938
