id,SalePrice
1461,120420.65548861101
1462,153867.56429786718
1463,185515.00178513437
1464,199064.68445176864
1465,201164.85083811544
1466,170142.1284781194
1467,177068.82250819218
1468,160283.46285852557
1469,196362.73773519308
1470,122732.60040202735
1471,174071.25457116155
1472,96637.04135005192
1473,95100.50053117044
1474,143031.9252059877
1475,105041.28696916415
1476,359734.78195001156
1477,252010.76608458735
1478,310871.2815150276
1479,305259.8069653893
1480,485332.9052915214
1481,333651.0234691253
1482,212341.41140400968
1483,182479.84834267592
1484,160908.85682769632
1485,193978.41041068028
1486,190493.24050748482
1487,347083.63525309856
1488,238316.98459742134
1489,192622.53905350404
1490,250862.54508746671
1491,195445.16656713703
1492,96356.39501297215
1493,184182.474427503
1494,306376.4595157532
1495,290297.27084522514
1496,235104.668192488
1497,182994.95843415972
1498,191688.4345642631
1499,172525.43214057042
1500,160465.41738148566
1501,176340.75662071753
1502,140880.99613090628
1503,308555.80647270876
1504,240717.5504925989
1505,229480.8104481621
1506,189170.3104271325
1507,240252.77020311038
1508,200494.3225480569
1509,157460.0758042416
1510,146406.86736220826
1511,167369.4505863726
1512,172858.83475178227
1513,149686.92218061537
1514,158806.55126904882
1515,186150.7471536929
1516,154618.25996523586
1517,172322.59494935637
1518,129899.39558285037
1519,204895.6392675918
1520,127393.93369491192
1521,132847.83321368677
1522,175878.9585353269
1523,115764.22276012223
1524,126289.60468468834
1525,117929.05006619928
1526,110795.64382095881
1527,109676.78208529361
1528,132240.64736970986
1529,157137.9248179141
1530,190830.0119667458
1531,109580.96826828438
1532,94433.16599212687
1533,148987.35755281357
1534,125002.87591810971
1535,145620.37396497367
1536,105484.18451314072
1537,58513.80092919514
1538,151816.59417846854
1539,193300.8974226274
1540,86716.78425519042
1541,139220.74722894246
1542,149815.3099536626
1543,176684.25568388726
1544,86694.79477781244
1545,118005.90429149885
1546,138586.51589331133
1547,133097.69274501855
1548,140754.28082547156
1549,120967.775172605
1550,138859.9674110157
1551,103529.25889001724
1552,140050.07512343046
1553,144333.38652180106
1554,116462.8117346118
1555,164471.05317465958
1556,84110.8372098294
1557,118806.57932918772
1558,104721.79174721603
1559,61391.358536268104
1560,129958.94649352152
1561,119116.57021117462
1562,129460.31298959088
1563,119894.05575109787
1564,157910.58489847477
1565,155859.25417428275
1566,237138.21407646022
1567,78735.94333214716
1568,243587.17724537634
1569,133624.39519642325
1570,132488.76748797542
1571,110483.56026294635
1572,139114.93469638197
1573,224235.22753694
1574,118637.0360707558
1575,243861.03824054296
1576,234120.7843311302
1577,175750.7104222592
1578,147745.25156401852
1579,154439.52178247995
1580,195667.45621646906
1581,157466.06448494623
1582,127361.27241807556
1583,282998.4490743746
1584,214823.47283568
1585,134072.47923630758
1586,73890.844934316
1587,112608.92741044544
1588,147692.81609811695
1589,97912.38786963811
1590,128229.33381228488
1591,92577.25879432233
1592,119016.13118944265
1593,131681.47226865555
1594,127482.93235192735
1595,112363.06502460696
1596,212053.32203798965
1597,206192.5653152663
1598,233271.90192952545
1599,167280.63520149767
1600,159455.96378693215
1601,65504.84840058089
1602,118036.79479211949
1603,66195.38120876612
1604,261487.23862597212
1605,231298.27513761693
1606,165745.90037318552
1607,176898.96371052956
1608,218778.25922017472
1609,180654.54607134985
1610,154776.13062147074
1611,136453.09304245425
1612,171996.63250169164
1613,164605.54525928796
1614,124805.96751086951
1615,91680.569087226
1616,78699.57160478686
1617,91803.29630630315
1618,138589.53026466473
1619,142138.37003244364
1620,147214.0096502513
1621,131945.36875232754
1622,145822.16804597146
1623,247503.85921815672
1624,203906.2937069112
1625,115044.9434428257
1626,170824.97150336968
1627,194782.0895778901
1628,275343.5262528717
1629,183946.93201651628
1630,351054.0871191094
1631,237856.87948624778
1632,254016.22601021794
1633,175835.69703318126
1634,186015.89469933245
1635,172767.49351872713
1636,151928.78238273296
1637,205852.79511615878
1638,179774.4910715119
1639,187310.27661203293
1640,241965.83780422938
1641,182487.28354286298
1642,253605.20533035247
1643,223019.875095765
1644,248038.43231790917
1645,197693.8413554932
1646,156580.2356079892
1647,160440.3545779597
1648,128737.14631461505
1649,140535.6460669144
1650,114305.47412770723
1651,118201.94905021384
1652,97412.97705440361
